Hour,Day_Type,Weather,Location,Local_Event,Demand_Score,Price_Multiplier
8,Weekday,Cloudy,Banjara Hills,0,6,1.6
8,Weekend,Cloudy,Hitech City,0,9,1.98
20,Weekend,Cloudy,Kukatpally,1,9,2.41
2,Weekday,Rainy,Banjara Hills,0,8,1.51
17,Weekend,Sunny,Kukatpally,1,7,1.71
7,Weekend,Rainy,Kukatpally,0,4,1.16
17,Weekend,Rainy,Hitech City,1,11,2.3
20,Weekday,Sunny,Dilsukhnagar,1,7,1.73
8,Weekend,Rainy,Hitech City,1,12,2.03
17,Weekday,Cloudy,Dilsukhnagar,0,3,1.35
9,Weekday,Sunny,Hitech City,0,7,1.58
16,Weekend,Sunny,Kukatpally,1,5,1.18
8,Weekend,Cloudy,Madhapur,1,8,1.73
6,Weekend,Sunny,Kukatpally,0,4,1.31
17,Weekday,Sunny,Madhapur,0,1,0.93
14,Weekend,Windy,Dilsukhnagar,1,8,1.75
22,Weekday,Cloudy,Madhapur,1,6,1.74
3,Weekend,Windy,Banjara Hills,1,9,1.96
2,Weekend,Cloudy,Banjara Hills,1,8,1.76
17,Weekday,Windy,Banjara Hills,0,3,1.27
3,Weekday,Sunny,Dilsukhnagar,1,3,1.22
5,Weekday,Rainy,Dilsukhnagar,0,4,1.15
3,Weekday,Sunny,Hitech City,0,3,1.15
0,Weekday,Sunny,Dilsukhnagar,1,6,1.57
3,Weekday,Sunny,Dilsukhnagar,1,6,1.45
17,Weekday,Cloudy,Banjara Hills,1,9,2.36
9,Weekday,Rainy,Dilsukhnagar,1,10,2.25
20,Weekday,Sunny,Kukatpally,1,9,2.35
17,Weekday,Rainy,Madhapur,1,10,2.41
18,Weekend,Sunny,Hitech City,0,4,1.32
0,Weekend,Windy,Banjara Hills,0,5,1.35
8,Weekend,Windy,Kukatpally,0,5,1.11
22,Weekday,Windy,Kukatpally,1,6,1.51
2,Weekday,Windy,Madhapur,1,4,1.31
22,Weekday,Cloudy,Hitech City,1,8,1.44
19,Weekend,Windy,Hitech City,0,8,1.71
6,Weekend,Windy,Dilsukhnagar,0,3,1.27
12,Weekend,Rainy,Kukatpally,1,10,2.17
17,Weekend,Sunny,Kukatpally,1,4,1.21
11,Weekend,Rainy,Madhapur,1,8,1.63
12,Weekday,Rainy,Banjara Hills,0,8,1.45
22,Weekend,Windy,Dilsukhnagar,0,4,1.1
2,Weekday,Cloudy,Banjara Hills,0,6,1.54
16,Weekend,Sunny,Kukatpally,1,7,1.52
2,Weekday,Windy,Madhapur,1,5,1.34
3,Weekday,Cloudy,Hitech City,1,7,1.57
5,Weekday,Rainy,Dilsukhnagar,1,8,1.6
2,Weekend,Sunny,Madhapur,1,7,1.77
3,Weekend,Cloudy,Madhapur,1,6,1.53
16,Weekday,Sunny,Dilsukhnagar,0,1,1.07
11,Weekend,Sunny,Dilsukhnagar,0,1,0.91
12,Weekday,Cloudy,Kukatpally,1,7,1.58
6,Weekday,Cloudy,Kukatpally,0,2,1.08
19,Weekend,Cloudy,Hitech City,0,7,1.59
20,Weekday,Rainy,Madhapur,1,11,1.86
13,Weekday,Windy,Dilsukhnagar,1,6,1.59
1,Weekend,Sunny,Hitech City,0,5,1.39
19,Weekday,Windy,Hitech City,0,7,1.47
2,Weekday,Cloudy,Banjara Hills,1,6,1.73
4,Weekday,Sunny,Hitech City,1,5,1.34
18,Weekend,Sunny,Hitech City,1,8,1.76
20,Weekday,Cloudy,Dilsukhnagar,1,9,1.96
20,Weekday,Windy,Kukatpally,0,6,1.54
19,Weekend,Cloudy,Kukatpally,0,8,1.73
2,Weekday,Windy,Banjara Hills,1,5,1.16
23,Weekday,Sunny,Madhapur,1,4,1.15
17,Weekend,Rainy,Banjara Hills,0,9,2.42
6,Weekend,Windy,Madhapur,0,4,1.36
4,Weekend,Sunny,Kukatpally,1,7,1.42
13,Weekend,Rainy,Dilsukhnagar,0,9,2.42
17,Weekday,Cloudy,Banjara Hills,1,7,1.55
20,Weekend,Windy,Banjara Hills,0,8,1.53
14,Weekend,Cloudy,Hitech City,1,12,2.11
10,Weekend,Sunny,Madhapur,1,8,1.48
5,Weekday,Sunny,Dilsukhnagar,1,5,1.13
15,Weekend,Sunny,Dilsukhnagar,0,2,0.92
2,Weekday,Windy,Dilsukhnagar,1,3,1.28
21,Weekday,Rainy,Madhapur,1,13,2.28
1,Weekday,Rainy,Hitech City,1,10,2.44
10,Weekend,Sunny,Banjara Hills,0,5,1.3
5,Weekend,Cloudy,Dilsukhnagar,1,5,1.1
13,Weekday,Sunny,Madhapur,0,6,1.49
23,Weekday,Cloudy,Dilsukhnagar,1,7,1.65
19,Weekend,Sunny,Kukatpally,1,7,1.78
15,Weekday,Windy,Banjara Hills,0,5,1.28
1,Weekend,Cloudy,Hitech City,0,4,1.11
12,Weekend,Rainy,Madhapur,0,9,2.28
18,Weekday,Sunny,Madhapur,1,5,1.38
6,Weekend,Sunny,Dilsukhnagar,1,4,1.12
9,Weekday,Rainy,Madhapur,0,8,1.54
7,Weekend,Cloudy,Banjara Hills,0,6,1.56
1,Weekday,Windy,Kukatpally,0,0,0.98
13,Weekday,Sunny,Dilsukhnagar,1,9,2.13
1,Weekday,Windy,Dilsukhnagar,1,4,1.31
6,Weekday,Cloudy,Madhapur,1,6,1.41
12,Weekend,Windy,Kukatpally,0,6,1.53
6,Weekday,Cloudy,Hitech City,0,6,1.49
12,Weekend,Cloudy,Banjara Hills,1,11,2.0
14,Weekend,Rainy,Dilsukhnagar,0,8,1.66
18,Weekday,Rainy,Banjara Hills,1,10,2.4
2,Weekday,Sunny,Dilsukhnagar,0,3,1.35
1,Weekend,Rainy,Hitech City,1,11,1.97
4,Weekday,Sunny,Kukatpally,1,6,1.49
4,Weekday,Cloudy,Madhapur,1,7,1.7
18,Weekend,Cloudy,Dilsukhnagar,0,2,0.93
23,Weekend,Cloudy,Banjara Hills,1,7,1.49
7,Weekend,Rainy,Hitech City,0,9,2.06
16,Weekday,Sunny,Madhapur,1,7,1.76
22,Weekday,Sunny,Kukatpally,0,0,1.06
5,Weekday,Sunny,Banjara Hills,0,5,1.31
5,Weekday,Rainy,Hitech City,1,8,1.61
15,Weekday,Cloudy,Dilsukhnagar,0,4,1.13
3,Weekend,Rainy,Dilsukhnagar,1,9,2.19
2,Weekend,Windy,Kukatpally,0,1,0.98
16,Weekday,Sunny,Madhapur,0,4,1.26
22,Weekday,Sunny,Dilsukhnagar,1,4,1.25
18,Weekend,Rainy,Dilsukhnagar,1,9,2.47
9,Weekday,Sunny,Dilsukhnagar,0,3,1.32
15,Weekday,Sunny,Hitech City,0,3,1.28
17,Weekday,Rainy,Banjara Hills,0,5,1.18
8,Weekend,Windy,Madhapur,0,5,1.38
16,Weekday,Sunny,Kukatpally,1,4,1.31
21,Weekday,Sunny,Banjara Hills,0,6,1.79
8,Weekday,Rainy,Banjara Hills,0,10,2.15
4,Weekday,Rainy,Madhapur,0,4,1.37
4,Weekday,Windy,Madhapur,0,4,1.18
6,Weekday,Sunny,Madhapur,0,4,1.24
11,Weekend,Sunny,Dilsukhnagar,0,2,1.05
21,Weekday,Rainy,Dilsukhnagar,0,9,2.28
21,Weekday,Windy,Madhapur,1,7,1.74
5,Weekday,Sunny,Hitech City,1,6,1.74
23,Weekend,Sunny,Dilsukhnagar,1,7,1.46
18,Weekday,Rainy,Hitech City,1,11,1.81
1,Weekend,Windy,Dilsukhnagar,1,7,1.74
12,Weekend,Sunny,Kukatpally,0,7,1.77
2,Weekend,Cloudy,Madhapur,0,5,1.27
8,Weekend,Sunny,Kukatpally,1,9,2.49
21,Weekend,Rainy,Banjara Hills,1,14,1.81
20,Weekend,Rainy,Kukatpally,0,8,1.74
12,Weekday,Windy,Hitech City,0,7,1.79
8,Weekday,Windy,Banjara Hills,1,9,1.99
4,Weekday,Sunny,Dilsukhnagar,1,3,1.32
13,Weekday,Rainy,Madhapur,0,10,1.98
6,Weekend,Rainy,Banjara Hills,1,12,2.48
5,Weekend,Sunny,Madhapur,0,3,1.17
6,Weekday,Rainy,Hitech City,0,7,1.74
16,Weekend,Windy,Hitech City,1,8,1.55
14,Weekend,Cloudy,Kukatpally,1,11,2.08
22,Weekend,Cloudy,Banjara Hills,1,8,1.57
18,Weekend,Cloudy,Kukatpally,1,8,1.78
2,Weekend,Rainy,Madhapur,0,5,1.15
9,Weekend,Sunny,Dilsukhnagar,0,5,1.38
19,Weekend,Sunny,Madhapur,0,8,1.64
10,Weekend,Windy,Kukatpally,1,9,1.93
7,Weekday,Windy,Madhapur,0,2,0.97
22,Weekday,Cloudy,Banjara Hills,1,6,1.77
9,Weekday,Cloudy,Dilsukhnagar,0,4,1.34
5,Weekend,Sunny,Madhapur,1,7,1.49
1,Weekend,Windy,Banjara Hills,1,7,1.44
21,Weekday,Sunny,Dilsukhnagar,0,6,1.78
11,Weekday,Rainy,Hitech City,0,7,1.69
14,Weekday,Cloudy,Madhapur,0,6,1.55
21,Weekend,Rainy,Kukatpally,1,12,1.99
21,Weekend,Sunny,Hitech City,1,10,2.25
5,Weekday,Windy,Madhapur,0,2,1.08
14,Weekend,Rainy,Dilsukhnagar,1,13,2.28
13,Weekday,Rainy,Kukatpally,0,6,1.51
1,Weekday,Cloudy,Banjara Hills,1,6,1.41
11,Weekend,Sunny,Hitech City,0,4,1.25
21,Weekday,Rainy,Hitech City,1,12,2.02
21,Weekday,Sunny,Kukatpally,0,5,1.17
18,Weekday,Rainy,Kukatpally,0,6,1.8
1,Weekday,Sunny,Banjara Hills,1,7,1.54
4,Weekend,Rainy,Hitech City,0,9,2.35
11,Weekday,Cloudy,Dilsukhnagar,1,5,1.37
4,Weekday,Rainy,Kukatpally,0,4,1.37
19,Weekday,Sunny,Madhapur,1,10,2.28
7,Weekend,Rainy,Banjara Hills,0,9,2.1
16,Weekend,Sunny,Kukatpally,1,4,1.37
17,Weekend,Sunny,Dilsukhnagar,0,4,1.28
3,Weekday,Rainy,Kukatpally,0,3,1.1
3,Weekday,Windy,Hitech City,1,6,1.76
17,Weekday,Sunny,Kukatpally,1,5,1.26
8,Weekend,Windy,Banjara Hills,1,11,2.33
4,Weekday,Rainy,Banjara Hills,0,6,1.78
22,Weekday,Sunny,Dilsukhnagar,1,5,1.4
11,Weekday,Rainy,Banjara Hills,1,11,1.84
5,Weekend,Rainy,Madhapur,0,8,1.5
20,Weekend,Rainy,Hitech City,0,9,1.99
21,Weekend,Cloudy,Hitech City,0,7,1.59
10,Weekday,Cloudy,Hitech City,1,9,1.81
21,Weekday,Rainy,Kukatpally,0,9,2.26
16,Weekend,Windy,Banjara Hills,1,8,1.55
10,Weekend,Windy,Hitech City,1,10,1.98
2,Weekday,Sunny,Madhapur,0,4,1.39
8,Weekday,Sunny,Dilsukhnagar,1,7,1.57
0,Weekday,Windy,Dilsukhnagar,0,2,0.99
15,Weekend,Rainy,Hitech City,1,9,2.37
0,Weekend,Rainy,Kukatpally,0,4,1.12
20,Weekend,Sunny,Banjara Hills,0,7,1.52
6,Weekday,Windy,Dilsukhnagar,1,6,1.61
20,Weekend,Windy,Hitech City,1,10,1.85
13,Weekend,Windy,Banjara Hills,0,7,1.45
20,Weekend,Sunny,Kukatpally,1,10,2.25
13,Weekend,Rainy,Banjara Hills,1,13,1.88
2,Weekend,Cloudy,Madhapur,0,3,1.39
21,Weekend,Rainy,Banjara Hills,0,10,1.83
3,Weekday,Cloudy,Hitech City,1,9,2.37
8,Weekend,Windy,Madhapur,1,7,1.68
0,Weekday,Windy,Dilsukhnagar,1,6,1.52
17,Weekend,Windy,Kukatpally,1,7,1.64
9,Weekday,Windy,Banjara Hills,1,9,2.1
1,Weekend,Cloudy,Hitech City,0,7,1.5
10,Weekday,Windy,Banjara Hills,0,7,1.79
18,Weekend,Rainy,Kukatpally,1,7,1.44
20,Weekend,Rainy,Dilsukhnagar,1,11,2.02
1,Weekend,Windy,Hitech City,0,5,1.2
5,Weekday,Windy,Kukatpally,0,3,1.19
2,Weekend,Cloudy,Dilsukhnagar,1,8,1.54
9,Weekend,Windy,Banjara Hills,1,10,2.33
9,Weekday,Cloudy,Madhapur,0,6,1.64
12,Weekday,Rainy,Madhapur,1,13,2.0
18,Weekend,Windy,Madhapur,0,3,1.14
1,Weekend,Windy,Banjara Hills,1,7,1.8
21,Weekend,Sunny,Banjara Hills,0,6,1.79
18,Weekend,Rainy,Hitech City,0,6,1.74
1,Weekend,Cloudy,Madhapur,1,7,1.51
22,Weekend,Cloudy,Madhapur,1,7,1.74
4,Weekday,Rainy,Hitech City,0,7,1.51
13,Weekend,Windy,Hitech City,0,7,1.63
0,Weekday,Cloudy,Hitech City,0,3,1.16
14,Weekend,Windy,Madhapur,1,9,2.03
10,Weekend,Sunny,Dilsukhnagar,1,6,1.77
19,Weekday,Sunny,Madhapur,1,9,1.93
22,Weekend,Windy,Kukatpally,0,1,0.91
17,Weekend,Sunny,Banjara Hills,1,7,1.48
13,Weekday,Rainy,Hitech City,0,9,2.02
9,Weekday,Cloudy,Kukatpally,0,3,1.11
7,Weekend,Windy,Dilsukhnagar,1,4,1.11
20,Weekend,Rainy,Dilsukhnagar,1,13,2.33
1,Weekday,Sunny,Kukatpally,1,5,1.12
8,Weekday,Sunny,Madhapur,0,5,1.12
7,Weekend,Sunny,Banjara Hills,0,5,1.23
10,Weekday,Windy,Madhapur,0,4,1.16
16,Weekday,Rainy,Hitech City,0,5,1.14
12,Weekday,Rainy,Banjara Hills,0,9,1.82
6,Weekend,Windy,Kukatpally,1,4,1.32
3,Weekend,Windy,Madhapur,0,5,1.36
4,Weekend,Cloudy,Madhapur,0,3,1.15
20,Weekend,Rainy,Hitech City,0,10,2.44
23,Weekend,Windy,Banjara Hills,0,3,1.17
22,Weekday,Sunny,Banjara Hills,1,8,1.43
18,Weekday,Sunny,Kukatpally,0,1,1.03
4,Weekend,Sunny,Madhapur,0,5,1.34
23,Weekend,Cloudy,Dilsukhnagar,1,5,1.35
15,Weekend,Cloudy,Madhapur,1,6,1.65
19,Weekday,Cloudy,Hitech City,1,11,2.25
7,Weekend,Rainy,Kukatpally,0,6,1.6
2,Weekday,Rainy,Madhapur,0,6,1.55
17,Weekend,Cloudy,Dilsukhnagar,0,3,1.25
20,Weekday,Windy,Dilsukhnagar,0,4,1.13
2,Weekday,Sunny,Hitech City,1,5,1.17
11,Weekend,Sunny,Hitech City,1,6,1.75
15,Weekend,Sunny,Banjara Hills,0,5,1.13
19,Weekend,Cloudy,Banjara Hills,1,10,2.15
5,Weekday,Rainy,Kukatpally,1,8,1.5
17,Weekend,Rainy,Banjara Hills,0,8,1.74
4,Weekday,Sunny,Kukatpally,0,3,1.3
21,Weekend,Windy,Banjara Hills,0,6,1.68
6,Weekday,Cloudy,Madhapur,1,8,1.75
0,Weekend,Windy,Dilsukhnagar,1,4,1.18
0,Weekday,Sunny,Madhapur,1,6,1.43
10,Weekday,Windy,Kukatpally,1,6,1.56
20,Weekday,Rainy,Dilsukhnagar,1,12,1.96
5,Weekend,Windy,Kukatpally,1,5,1.15
11,Weekday,Sunny,Kukatpally,0,3,1.2
2,Weekday,Rainy,Hitech City,1,9,1.91
9,Weekday,Sunny,Madhapur,1,7,1.42
18,Weekend,Cloudy,Dilsukhnagar,1,6,1.57
14,Weekday,Windy,Banjara Hills,1,9,1.83
12,Weekday,Cloudy,Madhapur,0,7,1.44
6,Weekday,Rainy,Dilsukhnagar,0,3,1.18
17,Weekday,Rainy,Hitech City,0,6,1.74
3,Weekday,Sunny,Madhapur,1,4,1.31
17,Weekday,Windy,Dilsukhnagar,1,6,1.8
9,Weekday,Sunny,Dilsukhnagar,0,4,1.18
17,Weekday,Windy,Madhapur,1,5,1.35
21,Weekday,Sunny,Kukatpally,0,6,1.58
16,Weekend,Rainy,Madhapur,1,11,2.25
9,Weekend,Cloudy,Hitech City,1,10,1.95
21,Weekday,Sunny,Dilsukhnagar,0,6,1.72
5,Weekday,Rainy,Banjara Hills,0,7,1.68
1,Weekend,Rainy,Dilsukhnagar,1,8,1.72
3,Weekend,Windy,Dilsukhnagar,0,1,0.99
19,Weekend,Rainy,Kukatpally,1,10,2.26
16,Weekday,Sunny,Dilsukhnagar,0,0,0.94
13,Weekend,Windy,Hitech City,0,6,1.42
11,Weekday,Rainy,Dilsukhnagar,1,7,1.62
6,Weekday,Sunny,Madhapur,0,3,1.34
8,Weekday,Rainy,Dilsukhnagar,0,7,1.62
5,Weekend,Rainy,Dilsukhnagar,0,4,1.24
17,Weekend,Rainy,Kukatpally,1,8,1.74
5,Weekday,Windy,Banjara Hills,0,5,1.22
23,Weekday,Cloudy,Hitech City,1,7,1.56
3,Weekday,Windy,Dilsukhnagar,1,3,1.1
2,Weekday,Rainy,Dilsukhnagar,0,4,1.37
22,Weekday,Sunny,Dilsukhnagar,0,2,1.08
14,Weekday,Windy,Madhapur,0,7,1.78
15,Weekend,Windy,Hitech City,0,6,1.7
23,Weekend,Rainy,Hitech City,0,8,1.5
2,Weekday,Windy,Dilsukhnagar,1,6,1.45
16,Weekday,Cloudy,Dilsukhnagar,1,5,1.26
9,Weekend,Windy,Banjara Hills,0,6,1.68
12,Weekend,Windy,Dilsukhnagar,1,8,1.64
11,Weekday,Rainy,Madhapur,1,8,1.52
16,Weekday,Cloudy,Madhapur,0,4,1.3
20,Weekday,Windy,Madhapur,0,4,1.23
20,Weekend,Rainy,Dilsukhnagar,1,13,2.21
9,Weekday,Windy,Dilsukhnagar,1,8,1.41
0,Weekend,Cloudy,Kukatpally,1,7,1.67
18,Weekend,Windy,Madhapur,0,3,1.34
16,Weekend,Sunny,Kukatpally,1,5,1.19
14,Weekend,Rainy,Kukatpally,0,10,2.01
18,Weekday,Cloudy,Madhapur,1,5,1.34
5,Weekend,Sunny,Madhapur,0,2,1.07
1,Weekday,Windy,Banjara Hills,1,5,1.22
9,Weekday,Sunny,Dilsukhnagar,0,4,1.26
8,Weekend,Sunny,Banjara Hills,0,6,1.75
1,Weekend,Windy,Madhapur,0,5,1.18
23,Weekday,Cloudy,Kukatpally,0,1,0.93
14,Weekend,Sunny,Hitech City,0,7,1.42
11,Weekend,Windy,Hitech City,1,7,1.41
11,Weekend,Cloudy,Hitech City,1,8,1.73
17,Weekend,Windy,Kukatpally,0,4,1.37
0,Weekday,Windy,Banjara Hills,1,5,1.11
20,Weekday,Windy,Madhapur,0,4,1.17
9,Weekend,Cloudy,Banjara Hills,0,9,2.14
21,Weekend,Windy,Dilsukhnagar,1,9,1.92
1,Weekend,Rainy,Banjara Hills,0,8,1.76
19,Weekend,Windy,Banjara Hills,1,12,2.34
5,Weekday,Sunny,Dilsukhnagar,0,2,0.95
20,Weekend,Windy,Hitech City,1,12,2.02
12,Weekend,Cloudy,Madhapur,1,10,2.22
10,Weekday,Sunny,Banjara Hills,0,6,1.4
2,Weekday,Cloudy,Madhapur,1,6,1.44
22,Weekday,Sunny,Banjara Hills,1,6,1.66
2,Weekday,Windy,Banjara Hills,0,5,1.25
13,Weekend,Rainy,Dilsukhnagar,1,12,2.3
10,Weekend,Rainy,Banjara Hills,1,12,2.28
11,Weekday,Cloudy,Hitech City,1,6,1.79
10,Weekend,Cloudy,Dilsukhnagar,0,7,1.43
10,Weekday,Sunny,Madhapur,1,6,1.5
14,Weekend,Cloudy,Kukatpally,0,7,1.66
11,Weekday,Cloudy,Kukatpally,1,4,1.35
14,Weekday,Cloudy,Dilsukhnagar,1,10,1.94
9,Weekday,Sunny,Madhapur,0,6,1.6
0,Weekday,Rainy,Hitech City,0,8,1.43
2,Weekday,Rainy,Dilsukhnagar,0,6,1.77
16,Weekend,Rainy,Dilsukhnagar,0,6,1.72
15,Weekend,Rainy,Hitech City,1,12,1.93
21,Weekday,Cloudy,Banjara Hills,0,9,2.28
13,Weekend,Rainy,Madhapur,0,11,2.37
16,Weekday,Sunny,Dilsukhnagar,0,2,0.98
15,Weekday,Cloudy,Madhapur,1,8,1.44
15,Weekend,Windy,Banjara Hills,1,6,1.79
7,Weekday,Windy,Banjara Hills,1,8,1.65
13,Weekend,Cloudy,Hitech City,0,7,1.44
17,Weekend,Windy,Banjara Hills,0,4,1.35
21,Weekend,Rainy,Hitech City,0,12,2.26
9,Weekend,Rainy,Madhapur,1,12,2.32
16,Weekend,Windy,Dilsukhnagar,1,7,1.47
11,Weekend,Cloudy,Dilsukhnagar,1,6,1.78
23,Weekday,Sunny,Banjara Hills,0,2,0.99
18,Weekend,Sunny,Banjara Hills,1,7,1.66
14,Weekday,Windy,Hitech City,1,10,2.44
8,Weekend,Sunny,Madhapur,0,7,1.6
5,Weekend,Sunny,Hitech City,0,4,1.29
6,Weekend,Windy,Dilsukhnagar,0,1,1.02
19,Weekend,Sunny,Madhapur,1,8,1.76
0,Weekday,Sunny,Kukatpally,1,3,1.21
4,Weekend,Windy,Dilsukhnagar,0,2,1.06
11,Weekday,Cloudy,Dilsukhnagar,0,4,1.39
0,Weekend,Rainy,Banjara Hills,1,9,2.32
3,Weekday,Rainy,Dilsukhnagar,0,3,1.17
17,Weekday,Windy,Madhapur,0,3,1.2
7,Weekend,Sunny,Dilsukhnagar,0,3,1.35
3,Weekday,Sunny,Madhapur,1,4,1.36
9,Weekday,Windy,Banjara Hills,1,7,1.76
22,Weekend,Rainy,Kukatpally,1,8,1.77
2,Weekday,Cloudy,Dilsukhnagar,1,5,1.16
7,Weekday,Sunny,Madhapur,1,7,1.44
20,Weekend,Windy,Banjara Hills,0,8,1.74
12,Weekday,Windy,Dilsukhnagar,0,5,1.2
3,Weekday,Windy,Madhapur,0,4,1.39
19,Weekday,Rainy,Dilsukhnagar,0,9,2.14
14,Weekday,Rainy,Dilsukhnagar,1,12,2.09
10,Weekday,Cloudy,Banjara Hills,0,8,1.72
8,Weekday,Windy,Hitech City,0,4,1.29
22,Weekend,Cloudy,Banjara Hills,1,9,2.09
8,Weekday,Cloudy,Hitech City,0,6,1.67
17,Weekday,Rainy,Kukatpally,0,3,1.18
15,Weekend,Rainy,Kukatpally,0,4,1.18
8,Weekend,Windy,Hitech City,0,7,1.72
0,Weekend,Sunny,Kukatpally,1,7,1.5
21,Weekday,Rainy,Banjara Hills,1,14,2.34
10,Weekend,Sunny,Banjara Hills,1,11,1.9
15,Weekday,Windy,Madhapur,0,1,1.03
13,Weekday,Sunny,Kukatpally,1,6,1.48
6,Weekday,Windy,Banjara Hills,1,8,1.66
11,Weekday,Rainy,Banjara Hills,1,10,2.33
14,Weekday,Cloudy,Hitech City,0,6,1.64
19,Weekday,Cloudy,Banjara Hills,1,9,1.93
4,Weekend,Rainy,Madhapur,1,9,2.48
8,Weekday,Rainy,Banjara Hills,0,7,1.69
11,Weekend,Windy,Banjara Hills,0,5,1.33
2,Weekday,Sunny,Kukatpally,1,3,1.27
5,Weekend,Cloudy,Banjara Hills,0,4,1.29
22,Weekend,Sunny,Banjara Hills,0,5,1.26
14,Weekday,Windy,Banjara Hills,1,10,2.41
18,Weekend,Rainy,Banjara Hills,0,8,1.43
15,Weekend,Rainy,Banjara Hills,1,9,1.99
22,Weekday,Rainy,Kukatpally,0,3,1.26
19,Weekday,Sunny,Banjara Hills,1,11,2.17
3,Weekend,Rainy,Hitech City,1,9,1.9
12,Weekend,Rainy,Hitech City,0,9,1.82
10,Weekday,Windy,Kukatpally,0,2,1.01
6,Weekend,Sunny,Hitech City,1,9,2.13
10,Weekday,Sunny,Hitech City,1,8,1.45
18,Weekday,Sunny,Kukatpally,0,3,1.13
1,Weekend,Rainy,Banjara Hills,0,6,1.48
12,Weekday,Windy,Hitech City,1,11,1.9
3,Weekday,Cloudy,Madhapur,1,8,1.72
15,Weekday,Rainy,Dilsukhnagar,0,6,1.73
14,Weekend,Cloudy,Banjara Hills,1,10,2.49
4,Weekday,Cloudy,Madhapur,0,3,1.21
2,Weekend,Sunny,Banjara Hills,1,7,1.49
18,Weekend,Sunny,Banjara Hills,0,5,1.19
14,Weekend,Rainy,Kukatpally,0,8,1.67
13,Weekend,Cloudy,Hitech City,0,8,1.59
2,Weekend,Cloudy,Dilsukhnagar,0,3,1.18
11,Weekend,Cloudy,Hitech City,1,7,1.45
3,Weekday,Cloudy,Dilsukhnagar,0,2,1.06
17,Weekend,Cloudy,Dilsukhnagar,1,7,1.59
13,Weekend,Rainy,Banjara Hills,1,15,2.5
0,Weekend,Cloudy,Kukatpally,1,5,1.25
7,Weekend,Sunny,Dilsukhnagar,0,1,1.0
19,Weekday,Sunny,Kukatpally,1,6,1.42
18,Weekday,Windy,Dilsukhnagar,0,1,1.06
7,Weekend,Cloudy,Dilsukhnagar,1,7,1.58
1,Weekday,Sunny,Banjara Hills,1,7,1.51
5,Weekday,Sunny,Banjara Hills,0,3,1.16
23,Weekend,Rainy,Hitech City,1,11,1.8
6,Weekday,Sunny,Hitech City,0,2,1.01
12,Weekday,Cloudy,Kukatpally,1,8,1.64
19,Weekday,Sunny,Dilsukhnagar,0,3,1.18
12,Weekday,Sunny,Dilsukhnagar,0,6,1.63
23,Weekday,Rainy,Banjara Hills,1,9,2.45
23,Weekend,Sunny,Kukatpally,0,3,1.19
2,Weekend,Windy,Madhapur,1,6,1.42
0,Weekend,Rainy,Banjara Hills,1,9,2.42
23,Weekday,Windy,Hitech City,0,2,0.96
21,Weekend,Cloudy,Madhapur,0,8,1.46
0,Weekday,Cloudy,Hitech City,0,5,1.16
7,Weekend,Windy,Kukatpally,0,4,1.2
18,Weekend,Cloudy,Dilsukhnagar,1,8,1.57
4,Weekday,Sunny,Hitech City,0,4,1.36
23,Weekday,Rainy,Dilsukhnagar,0,4,1.38
20,Weekday,Windy,Dilsukhnagar,1,6,1.46
12,Weekday,Sunny,Dilsukhnagar,1,6,1.6
22,Weekend,Rainy,Kukatpally,0,6,1.65
6,Weekend,Cloudy,Banjara Hills,0,6,1.8
0,Weekday,Cloudy,Hitech City,0,3,1.4
17,Weekday,Cloudy,Hitech City,0,6,1.78
20,Weekday,Cloudy,Madhapur,0,7,1.67
12,Weekday,Sunny,Hitech City,1,9,1.95
8,Weekend,Windy,Hitech City,0,5,1.14
7,Weekday,Windy,Hitech City,0,2,1.04
23,Weekday,Rainy,Banjara Hills,1,8,1.54
4,Weekday,Cloudy,Dilsukhnagar,1,4,1.25
13,Weekend,Cloudy,Banjara Hills,1,12,2.07
1,Weekend,Rainy,Banjara Hills,1,12,2.49
20,Weekend,Windy,Hitech City,0,6,1.53
0,Weekend,Windy,Banjara Hills,1,9,2.39
8,Weekday,Cloudy,Dilsukhnagar,1,6,1.6
13,Weekday,Rainy,Madhapur,0,8,1.73
21,Weekday,Windy,Kukatpally,0,6,1.74
22,Weekend,Cloudy,Kukatpally,0,3,1.18
2,Weekend,Windy,Dilsukhnagar,1,6,1.72
9,Weekend,Windy,Hitech City,0,5,1.29
11,Weekday,Sunny,Kukatpally,0,2,1.0
15,Weekend,Rainy,Banjara Hills,0,8,1.75
6,Weekend,Sunny,Madhapur,1,8,1.62
3,Weekday,Sunny,Madhapur,1,6,1.64
11,Weekday,Cloudy,Madhapur,0,2,1.09
21,Weekend,Cloudy,Hitech City,0,7,1.67
19,Weekend,Rainy,Dilsukhnagar,0,8,1.59
0,Weekend,Rainy,Madhapur,0,7,1.67
9,Weekday,Sunny,Dilsukhnagar,1,8,1.61
12,Weekend,Cloudy,Hitech City,1,10,2.37
1,Weekday,Sunny,Banjara Hills,1,7,1.48
23,Weekend,Sunny,Banjara Hills,0,3,1.14
12,Weekday,Cloudy,Dilsukhnagar,1,7,1.73
7,Weekend,Rainy,Hitech City,1,9,2.49
6,Weekday,Sunny,Banjara Hills,0,5,1.27
18,Weekday,Sunny,Hitech City,1,5,1.38
6,Weekend,Windy,Hitech City,0,3,1.33
15,Weekday,Windy,Dilsukhnagar,1,3,1.33
